Site,Year,CalendarDate,A.Temp,W.Temp,Time,Mass,PL,Sex,Recapture,Aggression,Shell,Bin.Shell,Start,Move,Code,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000,Dummy
H,2021,201,23,25.5,10.65,500,142,F,N,0,0,0,163,128,AJP,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,10.75,300,118,F,N,0,40,1,45,67,AJT,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,10.86666667,225,108,F,N,1,0,0,87,32,AJU,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,10.95,450,141,F,N,1,281,1,281,46,AJV,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.03333333,400,129,M,N,1,0,0,0,83,AJW,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.13333333,400,133,M,N,3,0,0,0,94,AJX,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.23333333,200,100,M,N,2,0,0,0,144,AJY,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.31666667,350,130,M,N,2,0,0,76,73,AKK,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.48333333,350,124,M,N,1,0,0,226,136,AKL,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.66666667,450,143,F,N,2,46,1,82,119,AKN,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.75,400,129,F,N,0,0,0,0,122,AKO,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.85,225,105,M,N,0,0,0,3,139,AKP,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,11.91666667,450,134,F,N,0,0,0,175,34,AKQ,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,12,325,120,M,N,0,0,0,105,20,AKT,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,201,23,25.5,12.06666667,450,132,F,N,0,158,1,163,121,AKU,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.25,225,105,M,N,0,24,1,47,77,AKV (1),0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.3,290,118,M,N,0,600,1,NA,NA,AKVW,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.4,250,109,M,N,0,0,0,51,160,AKX,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.5,240,105,M,N,3,0,0,135,106,AKV (2),0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.56666667,250,109,M,N,2,0,0,15,167,AKY,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.65,175,93,M,N,2,0,0,119,49,AKN (2),0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.76666667,510,142,F,N,0,0,0,9,109,ABKO,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.86666667,460,134,F,N,0,0,0,108,166,ABKP,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,10.96666667,340,126,M,N,0,600,1,NA,NA,ABKT,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.03333333,475,140,F,N,1,0,0,52,77,ABKU,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.11666667,375,122,F,N,0,0,0,37,95,ABKV,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.2,420,129,F,N,0,217,1,224,102,ABKW,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.38333333,715,162,F,N,0,600,1,NA,NA,ABKX,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.53333333,610,157,F,N,0,0,0,214,117,ABKY,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.6,440,144,F,N,2,0,0,49,120,ALL,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,11.71666667,290,120,F,N,2,0,0,58,69,ALN,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.13333333,390,137,F,N,0,0,0,163,32,ALO,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.2,435,140,F,N,0,17,1,17,81,ALP,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.35,540,146,F,N,0,600,1,NA,NA,ALT,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.43333333,350,128,M,N,0,5,1,17,70,ALU,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.5,360,132,F,N,2,0,0,83,140,ALV,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.68333333,280,114,F,N,0,0,0,81,62,ALW,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
H,2021,202,21,25.5,12.78333333,240,109,M,N,1,0,0,447,14,ALX,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186,1
