Site,Code,Aggression,Shell,Bin.Shell,Start,log.Start,Movement,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000
V,HO,1,0,0,2,1.098612289,101,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJQ,2,0,0,70,4.262679877,107,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJU,1,0,0,0,0,56,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJV,1,0,0,64,4.17438727,25,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJW,0,162,1,194,5.272999559,107,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJX,2,0,0,15,2.772588722,138,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJY,2,0,0,24,3.218875825,139,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKL,2,0,0,11,2.48490665,106,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKN,2,0,0,17,2.890371758,118,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKO,1,0,0,10,2.397895273,123,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKP,0,132,1,140,4.94875989,112,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKQ,2,121,1,121,4.804021045,77,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKU,1,71,1,90,4.510859507,50,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKV,1,NA,NA,NA,NA,NA,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKW,0,121,1,131,4.882801923,78,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKX,1,0,0,NA,NA,NA,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKY,2,0,0,555,6.320768294,96,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DP,1,0,0,21,3.091042453,104,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKY2,1,0,0,45,3.828641396,125,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLN,1,0,0,36,3.610917913,102,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DNO,0,0,0,234,5.459585514,26,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLO,0,600,1,NA,NA,NA,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLP,2,0,0,10,2.397895273,121,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLQ,2,NA,NA,NA,NA,NA,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLU,2,0,0,12,2.564949357,108,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKW,0,0,0,174,5.164785974,47,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKU,2,0,0,5,1.791759469,103,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLQ2,1,0,0,77,4.356708827,124,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLV,0,10,1,195,5.278114659,169,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLW,1,0,0,83,4.430816799,106,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,P,1,101,1,101,4.624972813,98,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLX,2,0,0,101,4.624972813,123,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,HO,1,0,0,86,4.465908119,97,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DLY,2,0,0,163,5.099866428,43,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKY,2,0,0,79,4.382026635,97,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJQ,2,0,0,43,3.784189634,154,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKX,1,0,0,NA,NA,NA,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJV,1,0,0,65,4.189654742,120,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DJP,1,0,0,37,3.63758616,180,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
V,DKY2,1,0,0,113,4.736198448,118,1,0.855172414,0.698757764,0.621291449,0.56381798,0.51578137,0.481271283,0.438939591,0.391304348,0.359900028,0,0.020689655,0.068322981,0.068062827,0.067702553,0.060816012,0.055051078,0.043459365,0.035946594,0.031935573,0,0.04137931,0.065217391,0.087260035,0.103218646,0.133949192,0.164018161,0.203389831,0.235535775,0.262149403,0,0.082758621,0.167701863,0.223385689,0.265260821,0.289453426,0.299659478,0.314211213,0.337213283,0.346014996,0,0,0,0,0,0,0,0,0,0
